coditen_cli,descricao,codbarras,ncm,ex_ncm,natu_tabela,natu_codnature,cst_in,cst_out,aliq_in_pis,aliq_out_pis,aliq_in_cofins,aliq_out_cofins,conferido,cest,cst_in_icms,cst_out_icms,aliq_in_icms,aliq_out_icms,bc_dentro,bc_fora,cson
7898215151760,LEITE PIRACANJUBA SEMI DESNATADO 1L,07898215151760,,00,,,,,,,,,0,,,,,,,,
7898215151784,PIRACANJUBA CREME DE LEITE 200G,07898215151784,,00,,,,,,,,,0,,,,,,,,
7898215151807,PIRAKIDS ACHOCOLATADO 200ML,07898215151807,,00,,,,,,,,,0,,,,,,,,
7898215151883,"PIRACANJUBA CREME DE LEITE 1,03KG",07898215151883,,00,,,,,,,,,0,,,,,,,,
7898215152002,PIRACANJUBA LEITE COND TP 395G,07898215152002,,00,,,,,,,,,0,,,,,,,,
7898215152811,LEITE PIRACANJUBA ZERO LACTOSE 1L,07898215152811,,00,,,,,,,,,0,,,,,,,,
7898215600435,CREME CONFEITERO PURATOS 1KG,07898215600435,,00,,,,,,,,,0,,,,,,,,
7898240984081,JOIA MINEIRA BISCOITO DE QUEIJO 1KG,07898240984081,,00,,,,,,,,,0,,,,,,,,
7898247330560,OESTE LIMPADOR PERFUMADO SEDUCAO 1L,07898247330560,,00,,,,,,,,,0,,,,,,,,
7898247330584,OESTE LIMPADOR PERFUMADO ENCANTO 1L,07898247330584,,00,,,,,,,,,0,,,,,,,,
7898247330607,OESTE LIMPADOR PERFUMADO FASCINACAO 1L,07898247330607,,00,,,,,,,,,0,,,,,,,,
7898247330706,OESTE AMACIANTE DE ROUPA ORIG. 2LTS,07898247330706,,00,,,,,,,,,0,,,,,,,,
7898247330720,OESTE AMACIANTE DE ROUPA FLORAL 2LTS,07898247330720,,00,,,,,,,,,0,,,,,,,,
7898247330782,OESTE DESINFETANTE FLORAL 2LTS,07898247330782,,00,,,,,,,,,0,,,,,,,,
7898247330805,OESTE DESINFETANTE EUCALIPTO 2LTS,07898247330805,,00,,,,,,,,,0,,,,,,,,
7898247330812,OESTE DESINFETANTE HERBAL 2LTS,07898247330812,,00,,,,,,,,,0,,,,,,,,
7898247330829,OESTE DESINFETANTE LAVANDA 2LTS,07898247330829,,00,,,,,,,,,0,,,,,,,,
7898247332076,OESTE LAVA LOUCA MARINE 500ML,07898247332076,,00,,,,,,,,,0,,,,,,,,
7898247332083,OESTE LAVA LOUCA MACA 500ML,07898247332083,,00,,,,,,,,,0,,,,,,,,
7898247332106,OESTE LAVA LOUCA LIMAO 500ML,07898247332106,,00,,,,,,,,,0,,,,,,,,
7898247332113,OESTE LAVA LOUCA CLEAN 500ML,07898247332113,,00,,,,,,,,,0,,,,,,,,
7898247332120,OESTE DET. LIQ COCO 500ML,07898247332120,,00,,,,,,,,,0,,,,,,,,
7898247780075,CONCORDIA OLEO DE SOJA 900ML,07898247780075,,00,,,,,,,,,0,,,,,,,,
7898247780242,VITALIV OLEO GIRASSOL 900ML,07898247780242,,00,,,,,,,,,0,,,,,,,,
7898247780266,VITALIV OLEO CANOLA 900ML,07898247780266,,00,,,,,,,,,0,,,,,,,,
7898275740850,BANANA CHIPS PANTANEIRA 30G,07898275740850,,00,,,,,,,,,0,,,,,,,,
7898275740867,RAPADURA DE LEITE 70G,07898275740867,,00,,,,,,,,,0,,,,,,,,
7898275740874,COCADA CUIABANA 35G,07898275740874,,00,,,,,,,,,0,,,,,,,,
7898286191320,MARATA MOLHO DE PIMENTA VERDE GOTA 150ML,07898286191320,,00,,,,,,,,,0,,,,,,,,
7898293080082,LIPON SODA CAUSTICA POTE 1KG,07898293080082,,00,,,,,,,,,0,,,,,,,,
7898295301437,BURGUESA CERVEJA LATA 269ML,07898295301437,,00,,,,,,,,,0,,,,,,,,
7898302251861,ANTIMOFO 5LTS,07898302251861,,00,,,,,,,,,0,,,,,,,,
7898324005152,OUROLUX LAMP ELETRONICA 6W,07898324005152,,00,,,,,,,,,0,,,,,,,,
7898324237737,OUROLUX LAMP ELETRONICA 3U 127X15W,07898324237737,,00,,,,,,,,,0,,,,,,,,
7898324237744,OUROLUX LAMP ELETRONICA 127X20W,07898324237744,,00,,,,,,,,,0,,,,,,,,
7898341430036,DEL VALLE SUCO PESSEGO 1L,07898341430036,,00,,,,,,,,,0,,,,,,,,
7898341430074,DEL VALLE SUCO MARACUJA 1L,07898341430074,,00,,,,,,,,,0,,,,,,,,
7898341430098,DEL VALLE SUCO UVA 1L,07898341430098,,00,,,,,,,,,0,,,,,,,,
7898341430111,DEL VALLE SUCO LARANJA 1L,07898341430111,,00,,,,,,,,,0,,,,,,,,
7898341430180,DEL VALLE NUTRI MARACUJA 200ML,07898341430180,,00,,,,,,,,,0,,,,,,,,
7898341430197,DEL VALLE NUTRI CAJU 200ML,07898341430197,,00,,,,,,,,,0,,,,,,,,
7898341430203,DEL VALLE NUTRI UVA 200ML,07898341430203,,00,,,,,,,,,0,,,,,,,,
7898345781844,BELLO ALIMENTOS LINGUICA DE FRANCO 1KG,07898345781844,,00,,,,,,,,,0,,,,,,,,
7898352570141,ALVO OLEO DE EUCALIPTO 140ML,07898352570141,,00,,,,,,,,,0,,,,,,,,
7898352570370,ALVO OLEO DE CITRONELA 140ML,07898352570370,,00,,,,,,,,,0,,,,,,,,
7898367980010,EISENBAHN CERV PILSEN LONG NECK 355ML,07898367980010,,00,,,,,,,,,0,,,,,,,,
7898367980034,EISENBAHN CERV PALE ALE LONG NECK 355ML,07898367980034,,00,,,,,,,,,0,,,,,,,,
7898367983790,EISENBAHN CERV LATA 350ML,07898367983790,,00,,,,,,,,,0,,,,,,,,
7898377660032,LOKAL CERVEJA PILSEN LATA 350ML,07898377660032,,00,,,,,,,,,0,,,,,,,,
7898377660223,LOKAL CERVEJA PILSEN LATAO 473ML,07898377660223,,00,,,,,,,,,0,,,,,,,,
7898377661015,BLACK PRINCESS CERV THE RED 600ML,07898377661015,,00,,,,,,,,,0,,,,,,,,
7898377661039,BLACK PRINCESS KRISTALL WEIZEN 600ML,07898377661039,,00,,,,,,,,,0,,,,,,,,
7898393770029,ARROZ TIO MIRO 5KG,07898393770029,,00,,,,,,,,,0,,,,,,,,
7898393770104,ARROZ GIRASSOL 5KG,07898393770104,,00,,,,,,,,,0,,,,,,,,
7898393770111,ARROZ GIRASSOL 1KG,07898393770111,,00,,,,,,,,,0,,,,,,,,
7898409950742,FLEISCHMANN AROMA DE BAUNILHA 30ML,07898409950742,,00,,,,,,,,,0,,,,,,,,
7898409951404,FLOCOS CROCANTES OVOMALTINE 300G,07898409951404,,00,,,,,,,,,0,,,,,,,,
7898409951787,FLEISCHMANN CHANTILLY 1L,07898409951787,,00,,,,,,,,,0,,,,,,,,
7898409951886,OVO MALTINE BEB. LACTEA CHOC. 180ML,07898409951886,,00,,,,,,,,,0,,,,,,,,
7898422745301,SEDA CR PENTEAR PRETOS LUM 300ML,07898422745301,,00,,,,,,,,,0,,,,,,,,
7898422746216,CLEAR SH ANTICASPA DUAL EFFECT 200ML,07898422746216,,00,,,,,,,,,0,,,,,,,,
7898422746759,DOVE SAB BEAUTY ORIGINAL 90G,07898422746759,,00,,,,,,,,,0,,,,,,,,
7898422746827,DOVE SAB ESFOLIACAO DIARIA 90G,07898422746827,,00,,,,,,,,,0,,,,,,,,
7898460930561,YUPPIE DOG JUNIOR CARNE 1KG,07898460930561,,00,,,,,,,,,0,,,,,,,,
7898493390301,NENE LEITE CONDENSADO 395G,07898493390301,,00,,,,,,,,,0,,,,,,,,
7898557431001,GEBON SORV. PREMIUM STROGNOFF DE NOZES 700ML,07898557431001,,00,,,,,,,,,0,,,,,,,,
7898557431100,"GEBON SORV ZERO LAC NAPOLITANO 1,5L",07898557431100,,00,,,,,,,,,0,,,,,,,,
7898557431179,GEBON ACAI C GUARANA TRAD. 200G,07898557431179,,00,,,,,,,,,0,,,,,,,,
7898557431193,GEBON ACAI C GUARANA E BANANA 200G,07898557431193,,00,,,,,,,,,0,,,,,,,,
7898557431322,GEBON ACAI C/ GUARANA TRAD. 500G,07898557431322,,00,,,,,,,,,0,,,,,,,,
7898557431346,GEBON ACAI C/ GUARANA SABOR BANANA 500G,07898557431346,,00,,,,,,,,,0,,,,,,,,
7898571200348,NONO VITO TEMPERO ALHO E SAL 300G,07898571200348,,00,,,,,,,,,0,,,,,,,,
7898571200355,NONO VITO TEMPERO ALHO E SAL 1KG,07898571200355,,00,,,,,,,,,0,,,,,,,,
7898571200362,NONO VITO TEMP. COMPLETO C PIMENTA 300G,07898571200362,,00,,,,,,,,,0,,,,,,,,
7898571200379,NONO VITO TEMP COMPL CPIMENTA 1KG,07898571200379,,00,,,,,,,,,0,,,,,,,,
7898571200386,NONO VITO TEMP. COMPLETO S PIMENTA 300G,07898571200386,,00,,,,,,,,,0,,,,,,,,
7898571200393,NONO VITO TEMP COMPL SPIMENTA 1KG,07898571200393,,00,,,,,,,,,0,,,,,,,,
7898571200423,NONO VITO TEMP. COMPL CCOLORIFICO 300G,07898571200423,,00,,,,,,,,,0,,,,,,,,
7898571200430,NONO VITO TEMP COMPL CCOLORIFICO 1KG,07898571200430,,00,,,,,,,,,0,,,,,,,,
7898571200461,NONO VITO TEMPERO PURO ALHO 200G,07898571200461,,00,,,,,,,,,0,,,,,,,,
7898571200478,NONO VITO TEMP PURO ALHO 400G,07898571200478,,00,,,,,,,,,0,,,,,,,,
7898571200799,NONO VITO MOSTARDA 190G,07898571200799,,00,,,,,,,,,0,,,,,,,,
7898586132788,FOXLUX SACO PARA LIXO C/10 UNID. 30LTS,07898586132788,,00,,,,,,,,,0,,,,,,,,
7898586132795,FOXLUX SACO PARA LIXO C/10 UNID. 50LTS,07898586132795,,00,,,,,,,,,0,,,,,,,,
7898586133020,UD MAIS FAST 2 APARELHO BARB. C/5 UNID.,07898586133020,,00,,,,,,,,,0,,,,,,,,
7898586136151,FOXLUX SACO P/LIXO C/30 UNID. 15LTS,07898586136151,,00,,,,,,,,,0,,,,,,,,
7898586136168,FOXLUX SACO P/LIXO C/20 UNID. 30LTS,07898586136168,,00,,,,,,,,,0,,,,,,,,
7898594390101,PRIMITI MANTEIGA CSAL 500G,07898594390101,,00,,,,,,,,,0,,,,,,,,
7898594390248,PRIMITI BEBIDA LACTEA MORANGO 900G,07898594390248,,00,,,,,,,,,0,,,,,,,,
7898594390262,PRIMITI BEBIDA LACTEA AMEIXA 900G,07898594390262,,00,,,,,,,,,0,,,,,,,,
7898594390279,PRIMITI BEBIDA LAC SALADA DE FRUTAS 900G,07898594390279,,00,,,,,,,,,0,,,,,,,,
7898594390408,PRIMITI BEB LACTEA MORANGO 850G,07898594390408,,00,,,,,,,,,0,,,,,,,,
7898594390415,PRIMITI BEB LACTEA COCO 850G,07898594390415,,00,,,,,,,,,0,,,,,,,,
7898594390422,PRIMITI BEB LACTEA AMEIXA 850G,07898594390422,,00,,,,,,,,,0,,,,,,,,
7898594390439,PRIMITI BEB LACTEA SALADA DE FRUTAS 850G,07898594390439,,00,,,,,,,,,0,,,,,,,,
7898594391085,PRIMITI BEBIDA LACTEA MORANGO 540G,07898594391085,,00,,,,,,,,,0,,,,,,,,
7898625280012,GEBON SORV CLASSICO ABACAXI E COCO 2L,07898625280012,,00,,,,,,,,,0,,,,,,,,
7898625280043,GEBON SORV CLASSICO CREME 2L,07898625280043,,00,,,,,,,,,0,,,,,,,,
7898625280050,GEBON SORV CLASSICO FLOCOS 2L,07898625280050,,00,,,,,,,,,0,,,,,,,,
7898625280074,GEBON SORV CLASSICO NAPOLITANO 2L,07898625280074,,00,,,,,,,,,0,,,,,,,,
7898625280081,GEBON SORV CLASSICO TRIBOM 2L,07898625280081,,00,,,,,,,,,0,,,,,,,,
7898625280104,GEBON SORV ESPECIAL BOMBOM 2L,07898625280104,,00,,,,,,,,,0,,,,,,,,
7898625280128,GEBON SORV ESPECIAL CASADINHO 2L,07898625280128,,00,,,,,,,,,0,,,,,,,,
7898625280135,GEBON SORV ESPECIAL FAVO DE MEL 2L,07898625280135,,00,,,,,,,,,0,,,,,,,,
7898625280166,GEBON SORV ESPECIAL OLHO DE SOGRA 2L,07898625280166,,00,,,,,,,,,0,,,,,,,,
7898625280173,GEBON SORV ESPECIAL TENTACAO 2L,07898625280173,,00,,,,,,,,,0,,,,,,,,
7898625280180,GEBON SORV ESPECIAL TORTA ALEMA 2L,07898625280180,,00,,,,,,,,,0,,,,,,,,
7898625280203,"GEBON SORV BIG SUNDAE LEITE IOGURTE 1,5L",07898625280203,,00,,,,,,,,,0,,,,,,,,
7898625280210,"GEBON SORV BIG SUNDAE LEITE TRUFADO 1,5L",07898625280210,,00,,,,,,,,,0,,,,,,,,
7898625280944,GEBON ACAI C GUARANA TRAD. 102L,07898625280944,,00,,,,,,,,,0,,,,,,,,
7898625280951,GEBON ACAI C GUARANA SABOR MORAN. 102L,07898625280951,,00,,,,,,,,,0,,,,,,,,
7898625280968,"GEBON ACAI C/GUARANA SABOR BANANA 1,02L",07898625280968,,00,,,,,,,,,0,,,,,,,,
7898625281033,"GEBON SORV BIG SUNDAE CHOCO CREAM 1,5L",07898625281033,,00,,,,,,,,,0,,,,,,,,
7898625281040,GEBON SORV CHOKO ICE 2L,07898625281040,,00,,,,,,,,,0,,,,,,,,
7898625281194,GEBON SORV ESPECIAL PETIT GETEAU 2L,07898625281194,,00,,,,,,,,,0,,,,,,,,
7898629570256,HARIBO BALLA STICKS 80G,07898629570256,,00,,,,,,,,,0,,,,,,,,
7898629570263,HARIBO BALLA STICKS ZOURR 80G,07898629570263,,00,,,,,,,,,0,,,,,,,,
7898629570461,HARIBO SWEET BANANAS 100G,07898629570461,,00,,,,,,,,,0,,,,,,,,
7898629570485,HARIBO CREAM KISS 100G,07898629570485,,00,,,,,,,,,0,,,,,,,,
7898629570508,HARIBO BALAS DE GELATINA DENTINHOS 100G,07898629570508,,00,,,,,,,,,0,,,,,,,,
7898679270052,DOM FIORELO PALMITO PUPUNHA INTEIRO 270G,07898679270052,,00,,,,,,,,,0,,,,,,,,
7898901246015,ARROZ 5 ESTRELA PARBOILIZADO 1KG,07898901246015,,00,,,,,,,,,0,,,,,,,,
7898901374053,TREVO GUARDANAPO LUXO 2021 C/50 UND,07898901374053,,00,,,,,,,,,0,,,,,,,,
7898901374084,GUARDANAPO TREVO LUXO 3032CM,07898901374084,,00,,,,,,,,,0,,,,,,,,
7898902230112,NOSSO COCO AGUA DE COCO 200ML,07898902230112,,00,,,,,,,,,0,,,,,,,,
7898902230389,COCO DO PORTO AGUA DE COCO 1L,07898902230389,,00,,,,,,,,,0,,,,,,,,
7898904771712,DEVASSA CERV LATA 269ML,07898904771712,,00,,,,,,,,,0,,,,,,,,
7898905153272,GOIAS VERDE MILHO VERDE 3KG,07898905153272,,00,,,,,,,,,0,,,,,,,,
7898905212924,ORIGINAL GUARANA COMPOSTO 70G,07898905212924,,00,,,,,,,,,0,,,,,,,,
7898905248022,ORIGINAL GUARANA RALADO 70G,07898905248022,,00,,,,,,,,,0,,,,,,,,
7898905248152,ORIGINAL GUARANA RALADO 100G,07898905248152,,00,,,,,,,,,0,,,,,,,,
7898905248305,ORIGINAL GUARANA RALADO 50G,07898905248305,,00,,,,,,,,,0,,,,,,,,
7898910597153,DOM FIORELO AZEITE OLIVA E.VIRGEM 200ML,07898910597153,,00,,,,,,,,,0,,,,,,,,
7898913551015,SACO FORT P LIXO 100LTS,07898913551015,,00,,,,,,,,,0,,,,,,,,
7898913551022,SACO FORT P/LIXO 50LTS,07898913551022,,00,,,,,,,,,0,,,,,,,,
7898913551121,REFORCADAO SACO P/LIXO 150L C/5,07898913551121,,00,,,,,,,,,0,,,,,,,,
7898915949155,IMPERIO LAGER CERVEJA PURO MALTE 275ML,07898915949155,,00,,,,,,,,,0,,,,,,,,
7898915949162,IMPERIO GOLD CERVEJA PURO MALTE 210ML,07898915949162,,00,,,,,,,,,0,,,,,,,,
7898915949216,IMPERIO CERVEJA PURO MALTE 269ML,07898915949216,,00,,,,,,,,,0,,,,,,,,
7898920558014,ALIMENTAR PAO DE ALHO 280G,07898920558014,,00,,,,,,,,,0,,,,,,,,
7898922011920,ADORALLE NECTAR LARANJA 1L.,07898922011920,,00,,,,,,,,,0,,,,,,,,
7898923102108,SACO ALVEJADO 45X70,07898923102108,,00,,,,,,,,,0,,,,,,,,
7898923581057,KAMIKARI COADOR DE CAFE N.1,07898923581057,,00,,,,,,,,,0,,,,,,,,
7898923581064,KAMIKARI COADOR CAFE N.2,07898923581064,,00,,,,,,,,,0,,,,,,,,
7898923581125,KAMIKARI COADOR DE CAFE N.3,07898923581125,,00,,,,,,,,,0,,,,,,,,
7898923588018,KAMI KARI BUCHA NATURAL UNID,07898923588018,,00,,,,,,,,,0,,,,,,,,
7898924049051,RELIQUIA DA CANASTRA QUEIJO RALADO 50G,07898924049051,,00,,,,,,,,,0,,,,,,,,
7898924049082,VALE DA CANASTRA QUEIJO RALADO 50G,07898924049082,,00,,,,,,,,,0,,,,,,,,
7898930141572,STELLA DORO DUETO 170G,07898930141572,,00,,,,,,,,,0,,,,,,,,
7898930266039,TOMATE SWEET GRAPE 180G,07898930266039,,00,,,,,,,,,0,,,,,,,,
7898935073014,OASIS VELA P FILTRO 1UNID,07898935073014,,00,,,,,,,,,0,,,,,,,,
7898938890021,MONSTER ENERGY LO-CARB LATA 473ML,07898938890021,,00,,,,,,,,,0,,,,,,,,
7898939720051,CRISTALCOPO COPO DESC 100UN 180ML,07898939720051,,00,,,,,,,,,0,,,,,,,,
7898943014160,COCOLANDIA OLEO DE COCO 170ML,07898943014160,,00,,,,,,,,,0,,,,,,,,
7898944785809,INFINITY ENERGY DRINK 2L,07898944785809,,00,,,,,,,,,0,,,,,,,,
7898946531145,MIKA PIMENTA BIQUINHO VERM. 300G,07898946531145,,00,,,,,,,,,0,,,,,,,,
7898946531305,MIKA PIMENTA BODE VERMELHA 180G,07898946531305,,00,,,,,,,,,0,,,,,,,,
7898946531398,MIKA PEQUI FATIADO 325G,07898946531398,,00,,,,,,,,,0,,,,,,,,
7898946531565,MIKA PIMENTA DEDO DE MOCA 300G,07898946531565,,00,,,,,,,,,0,,,,,,,,
7898947137193,FOXLUX LUVA MULTIUSO M,07898947137193,,00,,,,,,,,,0,,,,,,,,
7898947137209,FOXLUX LUVA MULTIUSO G,07898947137209,,00,,,,,,,,,0,,,,,,,,
7898947578040,LIVRAMENTO FARINHA BRANCA 1KG,07898947578040,,00,,,,,,,,,0,,,,,,,,
7898947578057,LIVRAMENTO FARINHA MANDIOCA AMERELA 1KG,07898947578057,,00,,,,,,,,,0,,,,,,,,
7898951621503,DOM FIORELO MOLHO BARBECUE 200G,07898951621503,,00,,,,,,,,,0,,,,,,,,
7898951621879,DOM FIORELO MOLHO DE PIMENTA 150ML,07898951621879,,00,,,,,,,,,0,,,,,,,,
7898951850217,BARILLA MASSA LASANHA COVOS 200G,07898951850217,,00,,,,,,,,,0,,,,,,,,
7898951859241,BONNA CARNE MOIDA BOVINA 500G,07898951859241,,00,,,,,,,,,0,,,,,,,,
7898952586429,DOM FIORELO OVOS CODORNA C/AZEIT. 180G,07898952586429,,00,,,,,,,,,0,,,,,,,,
7898953148015,PRATS SUCO LARANJA 330ML,07898953148015,,00,,,,,,,,,0,,,,,,,,
7898953148169,PRATS SUCO LARANJA 900 ML,07898953148169,,00,,,,,,,,,0,,,,,,,,
7898953148176,PRATS SUCO LARANJA 4L,07898953148176,,00,,,,,,,,,0,,,,,,,,
7898953148213,PRATS SUCO UVA 330ML,07898953148213,,00,,,,,,,,,0,,,,,,,,
7898953148220,PRATS SUCO UVA 900ML,07898953148220,,00,,,,,,,,,0,,,,,,,,
7898953148268,PRATS SUCO LIMAO 330ML,07898953148268,,00,,,,,,,,,0,,,,,,,,
7898953148275,PRATS SUCO LIMONADA 900ML,07898953148275,,00,,,,,,,,,0,,,,,,,,
7898953148428,PRATS SUCO GOIABA E MACA 330ML,07898953148428,,00,,,,,,,,,0,,,,,,,,
7898953148435,PRATS SUCO GOIABA E MACA 900ML,07898953148435,,00,,,,,,,,,0,,,,,,,,
7898953148541,"PRATS SUCO LARANJA 1,7L",07898953148541,,00,,,,,,,,,0,,,,,,,,
7898953474077,GRANJA PRIMAVERA OVOS BRANCO EMB. C6,07898953474077,,00,,,,,,,,,0,,,,,,,,
7898953474114,GRANJA PRIMAVERA OVOS BCO MEDIO TP A EMB. DZ,07898953474114,,00,,,,,,,,,0,,,,,,,,
7898953474237,OVOS PRIMAVERA VERMELHO EMB DZ,07898953474237,,00,,,,,,,,,0,,,,,,,,
7898953474411,GRANJA PRIMAVEIRA OVOS VERMELHO C/30 UNID,07898953474411,,00,,,,,,,,,0,,,,,,,,
7898953474442,GRANJA PRIMAVERA OVOS BRANCO C/30 UNID.,07898953474442,,00,,,,,,,,,0,,,,,,,,
7898956577386,MAROMBI MOELA PCT 1KG,07898956577386,,00,,,,,,,,,0,,,,,,,,
7898956577515,MAROMBI FILE DE PEITO 1KG,07898956577515,,00,,,,,,,,,0,,,,,,,,
7898956577577,MAROMBI FRANGO PASSARINHO PCT 1KG,07898956577577,,00,,,,,,,,,0,,,,,,,,
7898956947547,ADORALLE NECTAR GOIABA1L,07898956947547,,00,,,,,,,,,0,,,,,,,,
7898956947578,ADORALLE NECTAR MARACUJA1L,07898956947578,,00,,,,,,,,,0,,,,,,,,
7898956947585,ADORALLE NECTAR PESSEGO1L,07898956947585,,00,,,,,,,,,0,,,,,,,,
7898956947592,ADORALLE NECTAR UVA 1L.,07898956947592,,00,,,,,,,,,0,,,,,,,,
7898957439263,PINGA FOGO RACAO 7KG,07898957439263,,00,,,,,,,,,0,,,,,,,,
7898960883763,VENTRECHA TAMBATINGA S/ESPINHA 1KG,07898960883763,,00,,,,,,,,,0,,,,,,,,
7898964487011,"EO CANE AREIA DE GATO 1,3KG",07898964487011,,00,,,,,,,,,0,,,,,,,,
7898964561018,IDEAL MAXX MULTIUSO PAPEL A4,07898964561018,,00,,,,,,,,,0,,,,,,,,
7898966069000,HORTIFRUTI BH MAXIXE BAND 400G,07898966069000,,00,,,,,,,,,0,,,,,,,,
7898966069024,HORTIFRUTI BH QUIABO BAND 200G,07898966069024,,00,,,,,,,,,0,,,,,,,,
7898966069031,HORTIFRUTI BH VAGEM BRANCA BAND 250G,07898966069031,,00,,,,,,,,,0,,,,,,,,
7898966069048,HORTIFRUTI BH PIMENTA DE CHEIRO BAND 450G,07898966069048,,00,,,,,,,,,0,,,,,,,,
7898966069055,HORTIFRUTI BH TOMATE CEREJA BAND 200G,07898966069055,,00,,,,,,,,,0,,,,,,,,
7898966069079,HORTIFRUTI BH JILO BAND 300G,07898966069079,,00,,,,,,,,,0,,,,,,,,
7898966069093,HORTIFRUTI BH VAGEM VERDE BAND 250G,07898966069093,,00,,,,,,,,,0,,,,,,,,
7898966069123,HORTIFRUTI BH GENGIBRE BAND 300G,07898966069123,,00,,,,,,,,,0,,,,,,,,
7898966069130,HORTIFRUTI BH BERINGELA BAND 450G,07898966069130,,00,,,,,,,,,0,,,,,,,,
7898966069154,HORTIFRUTI BH RABANETE BAND 400G,07898966069154,,00,,,,,,,,,0,,,,,,,,
7898994573920,SODABONA SODA CAUSTICA 500G,07898994573920,,00,,,,,,,,,0,,,,,,,,
7898994590279,FISHITOS PURURUCA DE TILAPIA 35G,07898994590279,,00,,,,,,,,,0,,,,,,,,
7899472500100,CHIPS PARAIBA PROVOLONE 35G,07899472500100,,00,,,,,,,,,0,,,,,,,,
7899558100019,O REI MANDIOCA CONGELADA 1KG,07899558100019,,00,,,,,,,,,0,,,,,,,,
7899567245220,ANGLO SALSICHA 180G,07899567245220,,00,,,,,,,,,0,,,,,,,,
7899825505295,AVANT LAMPADA PERA LED BIVOLT 9W 6500K,07899825505295,,00,,,,,,,,,0,,,,,,,,
7899825505349,AVANT LAMPADA PERA LED BIVOLT 12W 6500K,07899825505349,,00,,,,,,,,,0,,,,,,,,
7899975800035,"NESTLE SORV CLASSIC TRIO MOCA 1,5L",07899975800035,,00,,,,,,,,,0,,,,,,,,
7899975800042,BATON PICOLE CHOC AO LEITE 45G,07899975800042,,00,,,,,,,,,0,,,,,,,,
7899975800059,PICOLE NESTLE LAFRUTTA MARACUJA 58G,07899975800059,,00,,,,,,,,,0,,,,,,,,
7899975800585,"NESTLE SORV TRAD NAPOLITANO FLOCOS 1,5L",07899975800585,,00,,,,,,,,,0,,,,,,,,
7899975800882,"LACTA SORV SONHO DE VALSA 1,5L",07899975800882,,00,,,,,,,,,0,,,,,,,,
7899975800950,PICOLE NESTLE LAFRUTTA ABACAXI 58G,07899975800950,,00,,,,,,,,,0,,,,,,,,
7899975801674,PICOLE NESTLE LAFRUTTA MORANGO AO LEITE 53G,07899975801674,,00,,,,,,,,,0,,,,,,,,
7899975801698,PICOLE FINI TUBES UVA 45G,07899975801698,,00,,,,,,,,,0,,,,,,,,
7899975801704,PICOLE FINI TUBER MORANGO AZEDINHO 45G,07899975801704,,00,,,,,,,,,0,,,,,,,,
7899975801711,PICOLE FINI BEIJOS MORANGO 50G,07899975801711,,00,,,,,,,,,0,,,,,,,,
7908229400041,VITA ALIMENTOS EXTRATO DE SOJA ZERO 250G,07908229400041,,00,,,,,,,,,0,,,,,,,,
8076808150072,BARILLA SPAGHETTONI N.7 500G,08076808150072,,00,,,,,,,,,0,,,,,,,,
8076809521550,BARILLA PICOOLINI MINI FUSILLI 500G,08076809521550,,00,,,,,,,,,0,,,,,,,,
8426617002510,HARIBO BALAS DE GELATINA URSINHOS 100G,08426617002510,,00,,,,,,,,,0,,,,,,,,
